Packet_Size,Packet_Count,Duration,Source_Port,Destination_Port,Protocol,TCP_Flags,Window_Size,TTL,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Fwd_Packet_Length_Max,Bwd_Packet_Length_Max,Flow_Bytes_s,Flow_Packets_s,Packet_Length_Mean,Packet_Length_Std
57,8172,1.1305082723497644,4234,80,0,2,1056,32,1.443394078418952,7354,0,195,12,722860.6990212002,7228.606990212002,74,7.416693365049605
1323,729,588.8249034101528,53441,6666,1,24,22442,46,1249.547977894335,662,76,1440,1351,5763.17735092162,32.57023591338147,1293,11.292751576215958
64,41,343.87614525730623,48063,993,0,2,3269,105,271.25558876732134,26,1,64,20,54.646146157900816,0.1264200908915556,64,0.3501527960971805
1448,713,2494.936668043692,47494,4444,0,25,42593,117,378.3821691848983,140,182,1381,1409,7774.321772080471,77.956749958633,1271,36.34496937326782
122,706,613.1245298883338,59018,3389,0,24,11759,77,687.3128753893985,1354,517,107,138,5205.490497295447,284.77064437836134,176,36.212986211409806
64,8,379.317351867436,6503,993,0,2,2205,107,230.36170791443234,26,1,64,32,27.245259105323978,0.3647697687554251,64,2.247290293796307
1423,211,332.08728170048954,14739,8888,0,24,26915,122,335.0791297261473,460,98,1333,1358,6810.836564035365,54.52771676199241,1367,0.6402364679193894
64,26,85.56103763695033,45307,443,0,2,3826,127,163.1528273587986,6,0,64,24,21.153522764364936,0.3130344712296791,64,1.5786460650696046
740,277,291.9153196731133,39799,80,0,24,27495,95,538.8843928181111,271,24,888,864,5360.054237398423,107.30204555681293,651,27.382274615790823
1337,314,959.6679081884049,45728,8888,0,25,33195,87,1491.432342338781,289,166,1377,1443,12989.996508214848,193.7271485464103,1412,22.55038482002645
137,1017,1578.89430565087,53709,1433,0,24,6629,96,810.8353524470956,2134,456,127,139,8862.075832470797,94.57051839740404,122,4.295568229544566
64,27,650.4062385968504,17689,135,0,2,1953,49,716.6386459215412,10,0,64,7,47.46152992226578,1.4038171347421964,64,1.6369784321190204
730,281,543.4381162928973,31133,80,0,24,15752,94,1388.2707879408827,118,12,915,935,1651.306724873316,91.29853891964395,821,18.261392841846504
1424,372,202.84269020306454,13509,9999,1,25,33136,94,2838.586598679232,604,134,1398,1498,14765.254558783361,70.63922856355032,1325,22.764080559953953
1008,185,112.7542498654157,51236,22,0,17,27119,87,839.6784643317307,53,12,1086,996,1193.044282176008,93.37317299594136,764,64.38437707277359
83,898,1164.6394141173728,53169,23,0,24,11067,117,2342.2496813487064,1263,484,89,103,1354.2655249194936,54.69272008086389,156,14.63383248580169
729,249,598.7040154703534,49775,80,0,24,26794,119,1260.870384554521,170,38,947,986,1308.0373190289079,111.49346936491081,887,114.96294069039543
757,73,602.0747618536647,15624,80,0,24,10198,57,1337.8817774407228,108,37,938,823,2192.194917938289,42.496147233506875,761,14.795507974838165
64,30,469.3582925096128,34053,443,0,2,3655,111,306.6830152707598,16,1,64,1,12.632175787141852,0.10279810802598867,64,1.0642462893260294
175,2600,1663.5965244054196,51691,3306,0,24,11881,120,1826.1016244716836,806,515,183,116,2065.0353334754723,289.0577097355682,103,17.374185801113562
581,45,987.4569461186661,63955,443,1,19,22606,104,485.5029630634081,68,28,1112,546,2459.742554459613,23.023143318482344,923,138.526257238523
1395,305,497.50181603975267,41509,8888,1,25,20491,109,1022.718084891133,97,83,1362,1339,6966.321524151784,40.67664414373341,1382,3.157746249931445
64,25,444.0918115221326,3616,23,0,2,1922,91,756.866939819146,16,0,64,37,33.286465291613794,1.1277581132237102,64,0.2606490292742931
943,163,548.7089706383289,39919,80,0,24,30824,97,942.3130618234126,319,12,794,938,13746.900610207005,26.570316399894132,841,8.305124212393022
1334,642,2009.492230293751,15365,9999,0,24,42512,64,812.6555830889841,701,69,1475,1370,4934.794581815258,159.96210554560622,1399,37.048754228694776
815,48,342.11299572224567,61318,80,3,19,45579,71,379.6076914864062,57,65,621,735,2148.115027038319,73.21022155723776,684,69.31372926335128
1315,941,647.007381563367,31387,5555,1,25,60873,58,1263.6826001434551,637,91,1446,1484,20195.492029459943,235.6245300628962,1304,13.076081324001848
1359,695,1320.2066680080115,52223,7777,0,24,58138,44,2280.084444846898,589,140,1381,1439,7887.949261279847,34.33659774981062,1211,80.40833115347647
984,317,554.710162703203,30445,443,0,24,24302,53,1714.3521448678061,134,78,977,793,5428.499033844833,83.15965714411594,767,10.367532808313896
1445,855,242.35195921757875,50975,6666,0,24,64318,123,1716.3542237835334,269,28,1390,1420,13435.229832036914,45.07163575141673,1347,68.07975111219922
1431,551,256.3027514985295,6107,9999,1,24,21005,81,1751.8551237925226,572,118,1346,1410,4692.674148715688,241.62093113678014,1252,18.39853953795894
64,17,183.942904227289,1904,25,0,2,3837,82,215.26470828480723,27,0,64,3,44.52039158770426,0.2336115907096251,64,1.4857698074360424
1344,380,460.684096273321,15881,6666,0,24,53833,117,1230.0667791764222,161,69,1467,1384,18247.93967313677,135.22524374049584,1206,12.361736248093141
834,272,1436.0065499794873,33498,80,0,24,32612,97,1207.6023332966952,71,34,794,849,2201.2484786626565,36.55042782005587,854,1.9826284973215067
64,46,95.55320592602703,50635,25,0,2,2849,47,115.49002762902477,25,0,64,11,77.2391801589846,0.5309023382481226,64,1.6768888233170143
1426,938,825.2662307114753,16875,4444,1,24,24138,110,3340.7162022150737,241,40,1426,1346,5697.7432874877895,36.14600062441326,1230,10.650529591412312
1095,87,114.65390919661237,60940,80,0,24,57629,69,427.72546207056223,92,48,971,707,633.3829357277941,5.331082183858783,463,33.79316105575285
59,13051,7.115665990116714,47062,53,0,2,1044,44,1.9951597462182515,11745,1,138,19,183412.20650501517,1834.1220650501518,89,14.73779421693133
765,228,1160.0183637005562,45282,443,0,24,20536,101,531.2878179245012,199,15,768,884,8826.08518203133,66.20794936580003,831,13.651915939740439
119,1841,674.1416292270941,55432,22,0,24,5985,79,6629.777750141811,674,260,175,147,810.4108779987458,148.49155859342954,176,19.24407350018849
107,1271,5910.583557953348,49741,3306,0,24,4106,124,1159.7574727176022,1018,112,163,183,2039.8276709357556,96.0394848463993,83,8.758872953975914
162,12795,7.593136431847606,42876,443,0,2,1371,35,3.8252738764978993,11515,1,65,10,168507.44240989024,1685.0744240989025,81,8.597697474352753
826,129,529.4759883282917,50462,22,3,20,20440,126,581.4079453132679,22,69,912,1088,825.7238704684337,48.395762279055184,447,153.89465807087663
1430,934,1633.8972427594808,54825,5555,1,24,24751,34,867.974185367088,791,133,1365,1378,3148.155692472186,103.64556143564853,1447,41.61960244852227
1060,57,357.0982444393117,58434,53,3,25,52200,109,1677.900310977453,81,82,500,1081,5285.786720055493,29.980247075843263,541,95.74131250847213
64,40,100.37966534793985,3749,53,0,2,2643,119,225.48719802168785,14,0,64,13,94.65422663897394,0.6168119316040724,64,0.649715897055009
64,30,222.3599334760776,20579,53,0,2,3500,103,500.8932627801084,22,0,64,31,49.97278535406662,1.3396557922546473,64,2.0320722973298935
1363,460,1543.4512302307983,10868,4444,1,25,46576,105,1302.4319680386673,263,59,1482,1469,3259.5911363431733,200.23897991995864,1389,55.09490566326386
64,20,285.4852742768709,58317,135,0,2,1147,94,124.51168298147618,7,1,64,22,44.43775699857455,0.43275347132463615,64,2.572768128288902
64,32,175.68778631558746,21798,21,0,2,1656,110,198.68854968829447,8,0,64,11,73.85376159374871,0.3125796385588218,64,0.07950481558466709
64,32,807.514441714666,8240,143,0,2,1955,92,180.09015656567843,27,1,64,19,22.084560134482082,0.8550779814628143,64,7.051259477650679
64,12,74.47787645381521,23126,139,0,2,2754,54,158.56275431299056,16,0,64,39,181.19903649083042,0.9844851128659559,64,0.12932069559360948
64,29,622.7258992507531,33525,53,0,2,3818,103,149.05156609604455,18,1,64,12,10.911625626353082,0.8447780243878071,64,0.8219862052815675
52,9503,6.704130942013817,8223,443,0,2,1991,56,9.240756244187562,8552,2,184,13,141748.42469806303,1417.4842469806304,183,7.038843787910034
838,256,942.5208165896521,22370,443,0,24,16954,64,1989.9833003224874,317,77,850,990,5282.327605772318,32.721256605369014,680,47.931908217081265
1481,151,726.3383393421992,56652,7777,1,24,9798,52,314.7174624317852,245,78,1319,1489,9201.969213301076,149.26783886007425,1309,8.87339595121288
64,36,77.88676363954582,10816,110,0,2,3725,114,317.5005928349851,3,1,64,5,25.91073044300918,0.7938983222884335,64,0.8348208737215148
1309,973,452.99701075684266,32966,5555,1,25,27503,97,770.0249003032638,380,115,1321,1457,3035.3913456206924,122.96168830631727,1207,15.30222988187547
939,246,1169.6768931021115,21469,80,0,24,18503,104,1312.1939698437634,220,73,878,808,2886.167779305186,188.2474255549088,711,30.300560738694866
64,35,50.48733582664293,41241,135,0,2,1723,38,331.1203335736674,17,0,64,16,42.62618467137556,0.3889756908924278,64,1.9727257292078713
869,81,356.3259312973323,46717,8080,0,24,29578,85,870.824795643209,110,63,976,775,3827.4924283426767,99.55294535378819,733,0.874452235975706
903,184,443.8671680690469,50273,53,3,17,27475,127,221.01326180378737,95,19,838,533,2687.801396175723,11.883909145146685,597,137.6602944914056
64,47,120.84450119892354,28144,53,0,2,1396,116,103.47278087081808,28,1,64,31,60.84026553909838,1.4946685470632852,64,0.7028378650920479
175,2025,1188.585188975351,64479,3306,0,24,6661,71,4649.277801945349,1270,484,166,172,5761.940720854942,147.4649190607533,139,27.050094688089935
1071,76,331.0886205433955,52801,53,0,20,58452,111,481.4306764505523,75,34,597,911,815.3106531876175,9.588490926193225,635,139.1825860460891
840,119,106.3524345911151,59400,80,1,21,43382,85,737.6697537925943,46,66,1117,881,1163.878895413798,6.093038385541165,743,149.17960117976304
192,1479,3174.470652187255,60461,22,0,24,4967,42,835.9385780801208,1713,534,85,172,6245.7746862709055,57.30919766809883,179,40.68146247207426
1436,850,1060.6007044368062,4255,4444,0,24,19373,116,3547.944589144943,411,172,1386,1362,5323.237077262218,58.36406981433355,1207,25.73109370966906
64,49,315.8512226158645,58024,23,0,2,3763,61,255.08504952499464,11,1,64,27,80.44297875707244,0.13532566208398672,64,0.27458598212312674
1380,937,1376.2044917466922,47648,9999,1,24,14497,112,715.3521873102455,86,199,1324,1336,2316.9290691708275,217.9155136680243,1417,14.119982867773412
1379,139,270.44854769226833,1379,4444,1,24,59172,47,404.42459023773165,766,40,1444,1407,3713.842217289928,36.96528586666822,1291,30.538820742803868
1433,221,348.6618434241117,33604,7777,1,24,43669,62,324.048899210193,353,88,1442,1493,4365.992015656682,20.70494155500093,1240,32.32986475592497
64,17,182.6088442295172,7553,143,0,2,2748,90,499.05704228734464,19,1,64,26,72.46071319204364,0.2810431957154992,64,0.3024834688815568
64,11,593.190388953687,54007,25,0,2,1776,80,552.7693745618377,16,1,64,15,113.1460388159237,0.12469071334852193,64,5.845363725965411
85,1616,2752.1761048564645,52059,3389,0,24,13145,109,1646.0136444444772,2303,403,80,141,5941.496020109106,349.22250032113766,181,0.8682355188298084
135,2875,2691.524174037292,52046,1433,0,24,8030,103,2021.9254730448672,565,395,145,192,5872.780379286887,190.5225141952171,176,8.787817239836647
708,170,1524.288517000864,9555,80,0,24,11838,95,577.6221895687679,59,78,829,885,2607.66388278067,178.81427824338982,806,20.10157164105733
64,9,127.47591825529607,34780,135,0,2,3098,84,104.39239145360398,16,1,64,34,73.4987722583735,1.2194576113337776,64,0.8600897839139063
136,1542,2176.2279461572616,60565,1433,0,24,12469,86,1398.40424336235,1294,263,181,192,3444.8839583168983,575.5413687923586,94,21.84345374500947
932,89,104.14771840106721,56420,80,3,23,44113,84,705.8852260860774,23,34,590,727,1800.7122715068947,5.150073374135268,760,93.0593635308824
779,124,350.0629518669008,28581,8080,0,24,26771,105,883.3283281070903,312,64,889,786,3739.9536125249374,78.99911488192717,806,16.916462095863526
1494,566,2241.48779153303,51713,7777,0,25,33693,69,437.7282316821088,561,185,1370,1476,3368.4344499299095,37.50843902350492,1300,28.512525675753288
192,1994,1496.1226528131597,50728,23,0,24,14250,113,2904.390816291612,1554,408,175,106,1403.6586088609465,78.77585354405812,168,2.5477912622647554
64,10,141.57724506966275,5034,143,0,2,1173,68,525.2604063232695,9,0,64,15,35.71102856964255,1.1036953961669507,64,0.018908776230414134
991,126,372.503053062496,53875,22,3,24,23495,106,531.5929111180449,70,39,1045,925,782.8900093934543,24.805437068687745,723,145.2357884879433
192,899,2853.301215547396,63560,23,0,24,9024,96,6056.382031226099,1924,235,158,112,10914.144393936085,436.3618270592165,167,30.087488750354265
64,15,152.26543681371172,57168,110,0,2,1031,107,274.73805804737725,28,1,64,11,32.86949799941414,0.5697502364648853,64,0.5310317765430187
1448,405,570.6425998325527,24534,6666,0,25,40886,109,802.6508058357709,600,20,1357,1347,3884.0140860521633,75.46665296701684,1419,4.666220076038673
854,356,2130.1343257407116,37952,8080,0,24,32432,59,801.6564632451945,179,39,719,917,2015.280797666856,115.52363026550499,787,8.023203394077273
170,1933,831.6991580672566,53443,22,0,24,8957,67,6518.672794517309,2341,299,152,132,3487.734654640222,113.80307038675457,170,6.54435202951409
815,104,241.63870726220188,17724,80,0,24,10001,107,593.4208273101376,53,57,799,880,1420.9639010230699,211.0229436247964,792,36.18644222380138
874,86,436.3161039014816,52689,80,0,22,27877,106,268.2387758381889,82,54,860,560,2140.2038521006316,18.912393975615622,612,88.10786769871122
64,37,91.46712010354867,47449,995,0,2,2993,112,263.4110385230164,24,0,64,16,193.42599468100917,0.46912641029853097,64,0.46326759238362897
815,30,284.0803649022143,52632,53,0,23,22962,86,303.411522937716,25,11,924,751,687.7832824013226,38.147975644588634,650,159.42896943794346
666,110,617.2590891561699,53772,53,1,17,22024,80,471.82187155206447,54,74,638,1181,1456.9170565874037,43.8748031654968,978,21.401728842916167
1477,805,883.5128423023374,36801,5555,0,25,45067,70,472.57871057557816,512,55,1423,1426,13517.804769100789,26.073065197138888,1344,6.456385437974712
800,117,353.36150528439236,55833,22,1,20,51530,95,349.949167275955,62,99,933,699,1591.7781267771034,8.742877748852205,738,157.40872167861198
885,380,356.2381809436296,33481,80,0,24,18040,124,747.4013153876313,280,37,760,744,5408.18837903176,25.27219339807902,713,10.322979985248354
855,332,399.3695870922359,10875,443,0,24,31138,111,1094.1607311629473,216,50,725,804,9332.492091768429,26.568099821927277,724,4.517966797572608
960,306,241.07087444077655,14488,8080,0,24,27023,49,1424.5940881351285,143,58,720,724,6033.318507599311,151.95335779081128,663,7.6056530211375515
1028,47,120.93813855154538,52370,80,0,21,47614,117,309.48838469039674,92,22,915,739,1331.0730422476327,13.353030503234564,459,86.96009508774307
163,2439,3737.628464171103,57004,1433,0,24,6455,56,1398.7075461433872,1411,462,158,140,10971.932286731573,261.3280247848867,110,2.118370821766351
1429,607,1032.8030785534283,24863,8888,1,25,43525,84,1098.3882299654356,613,81,1392,1452,13126.488030658844,49.60614276097539,1424,24.779799056252042
914,21,650.5639892308347,59375,443,3,19,56556,68,1732.9886287520972,88,84,562,703,931.3692691820911,38.202887728543125,653,24.61711975647699
126,1501,1154.7758356062834,52359,23,0,24,7642,82,11360.782014543063,1798,570,105,181,1249.6735902229943,71.82364574843903,149,8.896281605249538
64,44,260.52461392305884,5451,143,0,2,3521,58,645.2610988649217,21,0,64,25,68.1204441826483,0.2504580045619629,64,4.609761794388379
136,2445,1010.3214232466585,64910,3389,0,24,9881,62,3599.970847662753,1336,142,196,156,12104.222971169605,183.434347034524,197,91.30063972969725
757,374,1952.8556483532016,13385,8080,0,24,25863,112,951.3797209244821,133,78,815,801,5706.255994244033,23.102167744327126,923,7.663528647691765
156,2147,2041.8341939279499,58905,23,0,24,8779,82,2789.6233695504607,2243,230,91,173,10409.203668999247,69.66678948414992,183,48.130646429546275
628,59,263.4269042491252,57971,80,1,24,45396,104,331.96669354472476,77,99,983,504,2608.675372194421,38.5364633197317,489,21.002148911055027
139,1063,3867.0524625558223,65054,3306,0,24,13986,116,1414.9004348603562,1781,213,128,84,792.4698732184684,328.9833634882546,197,23.652805095403302
198,2302,11394.566440807326,50528,3389,0,24,13578,70,8619.101670196065,923,119,117,165,871.7681268336512,214.0372058980982,186,31.606606863191445
957,216,319.6923106303657,37739,80,0,24,25786,120,755.0982163256964,101,39,790,866,1738.0683871804026,95.12632447724587,726,144.0001652835747
568,107,159.78685048914718,57359,53,0,22,39321,93,652.076701897405,87,60,694,539,1376.8966288900265,8.449640742076298,460,222.2402288507005
709,285,2026.323161363844,6397,8080,0,24,29410,82,649.0082219807642,195,75,750,916,4489.2235875932,85.2066624774643,756,86.14955336572922
148,865,1154.901871895026,63463,22,0,24,10206,97,3821.130819255342,1249,459,124,198,703.6774694471666,1299.5083139450614,164,26.578080958336308
1418,543,738.7044908814345,3678,7777,1,25,12444,79,1392.3944862460596,573,75,1468,1426,4181.727505380908,76.99808248984036,1231,9.601772968583326
64,37,67.82402416325357,46211,53,0,2,1919,118,572.4293426664267,6,0,64,37,19.356045221613705,1.1564535342555367,64,0.7526292434788676
182,5626,4.268947233405,24524,53,0,2,1348,56,1.7014759553952672,5063,3,131,4,131788.9327836125,1317.8893278361247,125,11.908333065644356
55,10803,4.392217395650116,35808,53,0,2,1269,43,6.261702090443131,9722,0,146,2,245957.77091313555,2459.5777091313553,185,25.749955753808415
787,218,863.7422912971415,34014,443,0,24,26124,123,476.8593798401655,142,53,835,745,4589.446436799316,105.11250833087124,877,4.116253729087617
173,13117,2.5849042146769374,40521,53,0,2,765,61,5.496392813610371,11805,2,172,1,507446.26920883293,5074.462692088329,114,9.401159955727787
91,1775,700.1710590880972,63772,22,0,24,7434,121,3300.6621668183716,1319,169,116,175,1485.1852608936272,109.16036024925663,145,0.49204658626007197
129,9323,3.1459581056267343,55952,53,0,2,1768,45,3.842881060838161,8390,2,67,2,296348.51091390115,2963.4851091390115,50,23.4595000870411
783,151,221.31056321277822,17213,80,0,24,12026,115,676.6474637765327,82,59,785,965,2319.9754438999807,147.8080913245014,667,25.19979941750877
1471,756,649.2461069186234,39487,9999,1,25,21664,77,1330.7586450824726,606,188,1468,1365,10229.151351369945,93.59097953343395,1424,12.41026098341358
1336,135,516.2773614276618,50351,8888,1,24,35815,37,3218.504982609601,580,73,1443,1327,40026.89007265716,115.30698919231452,1403,59.76663715357452
799,36,1102.6436168397,60983,443,1,21,44313,87,637.977106753564,50,18,800,653,4875.8733983523125,36.31285189794907,593,86.4326044510893
929,172,291.4654272634971,65521,22,3,18,44230,127,281.7476074611572,62,5,857,614,1404.041750949335,22.358197314414767,673,181.93064719946133
127,1227,1371.2693137761075,51253,3389,0,24,10094,63,2297.068317921434,571,201,81,163,2256.8569679701995,220.00375245202665,190,1.7695740373510926
792,395,728.909628023665,1800,80,0,24,8785,110,932.1651386552742,173,32,739,876,8597.781034750275,74.74925664199588,864,44.847165241001804
64,26,354.8241931096713,37375,443,0,2,1774,111,250.60964260013878,10,0,64,2,22.62017221175232,0.21708617813433417,64,0.023740227632239763
718,121,323.37716206755863,53597,443,0,22,17526,105,1534.726115563201,71,31,789,527,4692.1287994134445,40.30567974390308,507,43.17540613665395
931,156,144.92602224933,61470,80,3,17,17148,113,231.29375159194365,7,74,509,862,619.6103288440862,6.86702120795271,988,100.67155792535172
156,1634,543.9265256679329,60599,22,0,24,7750,83,1365.9260530069791,1353,583,153,143,1962.2111965716078,85.60265613597775,148,27.72516577932134
894,47,427.5480955100199,59540,22,1,23,20755,106,610.1244510648722,25,39,819,1118,1842.5158153419418,10.889956492162312,508,79.85305560197968
972,305,202.74534688093016,8230,443,0,24,15600,71,1170.4664876752538,161,39,769,900,4056.2580662551554,28.381110764947955,670,35.82545882496845
196,9998,1.1906552791112264,28186,443,0,2,1896,59,1.4131868301036024,8998,1,66,4,839705.6793350871,8397.05679335087,120,25.199880913308732
196,9050,2.628130570932447,55228,80,0,2,1869,37,4.55965631963347,8145,2,144,10,344351.2320161896,3443.5123201618962,169,10.915788520289615
882,261,493.6288183066479,5453,80,0,24,17602,112,395.536734034364,182,32,900,843,2266.7838651679403,53.09016119501549,760,31.311365708621075
1461,403,351.9735353707466,20069,8888,0,25,9628,90,1475.011969944185,431,178,1416,1340,3137.9065130948293,96.51376148112402,1323,36.80722551696197
881,193,269.8670417510235,53268,53,0,19,65285,82,360.2508650334406,7,5,1069,1026,3239.5590656757454,9.471851630981773,923,102.72508199570137
1398,688,1193.2504552222222,27181,4444,1,24,56076,73,538.6623269869547,165,167,1348,1339,11315.67171538935,206.94829375688485,1258,16.202263187578918
64,15,432.375323195201,57383,143,0,2,3854,72,652.2858866995256,21,1,64,26,46.48231140777475,0.2701400693072774,64,1.2717540890918089
64,38,67.94973461163016,37481,22,0,2,1513,61,200.9781688785941,9,1,64,36,61.717023431012954,0.15330872963741835,64,1.4836848486022423
1367,840,1082.7463846323844,43320,4444,1,24,9855,32,330.8288963315172,706,180,1428,1302,2929.7253559304318,60.71698687655561,1432,29.842954724097346
112,10543,13.64254693352189,36028,80,0,2,877,38,1.066306784787394,9488,0,161,16,77280.29121962693,772.8029121962693,178,11.083826546611187
183,1435,559.0067873627569,49299,22,0,24,12408,54,2018.4937170607345,554,548,156,174,1720.8740844668027,151.7155976960159,183,26.42551546794202
172,2134,2058.9999300098502,61695,1433,0,24,15780,56,770.2749579225245,1589,303,133,190,7116.8795124954595,329.60782464593075,191,0.6982108762099808
760,24,220.6675369062761,53410,22,3,18,18734,66,217.4688603911564,68,26,963,962,1974.6839118970647,33.841697151746885,735,44.87192103252799
940,245,892.0906147759449,3221,80,0,24,9794,84,2861.6359456151185,83,36,996,834,10722.69954415452,134.3976442510245,854,15.99998587753683
1495,645,539.8026044539548,20474,8888,0,24,63796,45,1475.825837900955,300,71,1325,1409,14213.674189094681,288.43950771557985,1443,23.234709258097777
680,27,278.9974814805301,61699,80,1,19,26012,88,825.9767267675683,67,31,756,667,859.8201852390139,5.112197235468194,449,26.24743526400953
819,196,459.13326272435063,57953,80,0,17,39147,74,867.821275945366,32,79,594,721,1409.3045543767207,17.213020600049138,658,168.7143091899833
80,2689,2475.846336971424,51763,3306,0,24,7174,126,1041.421059482664,1119,143,84,189,774.1720547992438,195.58422884935467,144,5.788211239715569
1305,792,773.2313237975255,11051,6666,1,24,16353,100,732.3733951504573,233,106,1452,1479,4060.0836884759574,35.70545548257303,1268,1.2838596687305652
772,147,378.71515168005214,49746,443,0,16,39127,124,222.7054542542838,35,35,1010,1077,522.0483938076694,8.721595550558977,494,486.65117121012906
825,129,299.9415063475203,49747,80,1,25,37207,84,256.1734903520871,20,94,944,721,1233.7038032077794,5.715844348984733,671,229.80922799901083
67,5103,13.434332880858284,58899,53,0,2,1917,58,1.225974051328325,4592,0,66,10,37984.76668142514,379.84766681425145,60,1.998529121202579
88,1100,2263.4321032741714,65383,3306,0,24,14167,34,2851.822578998381,2131,182,117,132,2726.006766718728,94.30555849332828,85,23.062907988082173
182,7102,8.184907556759608,26650,53,0,2,801,59,7.559287323825627,6391,3,44,18,86769.45891874765,867.6945891874765,137,1.9412971381619393
161,11759,2.933968437196894,56232,53,0,2,766,44,4.983001382476165,10583,1,113,5,400788.2242671472,4007.8822426714714,57,1.2536048110859341
160,10943,6.598087496579202,4169,80,0,2,1268,63,8.067575054303441,9848,0,105,7,165851.0895115203,1658.5108951152029,103,7.828657041095922
64,45,83.10450130109936,44789,53,0,2,2976,126,321.39070331361955,15,1,64,21,190.9718326498688,0.6392033710855124,64,3.6096187444358354
887,77,132.27407731238415,55841,53,3,18,52138,98,1846.1651155820982,67,6,617,807,1097.3070382824158,10.256276326698988,878,46.150695015739586
87,7560,2.076160420537743,9063,80,0,2,1213,63,7.645653380168168,6804,4,47,6,364133.7116927552,3641.3371169275524,178,17.181952145667655
152,7417,2.2723321809385304,43768,53,0,2,1326,32,1.9892007294692031,6675,1,57,14,326404.74232673994,3264.047423267399,43,9.578028229852832
1336,258,838.1861212030078,5358,7777,0,24,28570,65,1148.8693840360684,535,65,1328,1380,6379.582623218397,167.1213437401412,1224,37.24937427730017
132,2738,576.1030809661294,50248,22,0,24,13570,54,1520.906764950145,1239,334,125,186,1552.9147947052188,535.6924944606725,108,29.646643518987233
1421,497,1426.7168782391934,37615,7777,1,25,12462,75,1026.1429085326558,365,174,1414,1479,12225.565031145512,76.85428179912196,1239,28.10175855016399
1483,516,619.4101723580219,19559,8888,1,24,41967,109,1222.5279781826907,147,124,1388,1452,42168.83544626958,72.82677389208975,1206,70.23599166448359
175,10249,7.046560465786193,33173,53,0,2,1814,42,2.6770182877464705,9224,0,111,16,145446.84672419832,1454.4684672419833,58,1.5371208690293168
1407,448,1466.9617402157598,49805,6666,0,24,33794,82,1742.1654039577752,721,22,1490,1473,11012.071742031925,67.68878329644869,1326,7.8017427857604424
703,174,675.857341435302,56524,443,0,24,28669,58,3293.0555006207896,248,15,981,794,3233.8733108895312,34.467131379300895,845,29.887106051658723
912,136,495.29485497230104,60447,22,1,17,35737,106,636.0831652277343,40,16,1197,993,629.6453055658967,9.882070683099222,519,50.97499269754441
64,49,76.60326751252451,4600,443,0,2,2022,49,188.12425365723834,5,1,64,10,64.03986947552778,0.3350935459853457,64,0.4033864951055769
738,153,1202.3954873747966,33916,8080,0,24,17439,93,908.7907236917908,99,69,776,859,3426.1862370349904,67.3733116272901,705,2.435377416498542
64,7,1040.3115891975067,3492,110,0,2,2643,60,131.1253666307287,29,1,64,16,24.969119799343837,1.0199173016991288,64,1.4796794762187024
110,6735,4.485981998956522,28716,443,0,2,695,33,3.6461037150670372,6061,2,153,17,150134.35188920997,1501.3435188920998,121,17.205129735833957
1349,488,270.53855812429947,19411,8888,0,24,34533,124,2661.7718027674086,617,163,1382,1493,22254.015946582465,43.226630738463854,1237,33.68226968619773
64,32,98.6170586157237,51486,23,0,2,3002,126,179.89480104348428,18,0,64,0,25.173983653224326,0.18332379384533817,64,1.1609012273992882
1352,591,439.8002116624964,32139,7777,1,25,30800,54,1191.2678120778762,639,21,1390,1393,9942.556566918269,128.86601776742097,1288,7.339387423532189
156,2671,4610.295771982748,63636,23,0,24,15978,90,665.5231847712032,2153,483,96,82,1533.8771541574813,178.91163128545764,103,107.41227780096187
876,323,647.3943005021132,35245,443,0,24,16578,56,837.8139453567985,88,56,711,821,1818.2162420364584,110.61446706468811,917,38.42760981019628
83,1546,1670.5625013283516,60382,1433,0,24,13748,36,2794.9861931226515,1642,145,131,135,2663.504418076266,422.48820102318984,138,42.95588684615511
167,14087,1.727799235353119,48538,443,0,2,1382,32,2.1280629025370636,12678,0,184,7,815314.633306975,8153.14633306975,86,19.717860579318653
942,11,736.9508158586781,50546,80,0,19,25884,80,361.7655465685682,26,10,1073,990,1641.714344630856,7.375061956248794,667,342.9868623350546
830,45,250.22126387534223,49221,53,0,16,50197,86,1772.9217182893976,98,44,784,675,1995.654297211286,6.374709073233369,731,57.53180099673253
61,5415,6.398218323341729,12121,443,0,2,1827,57,1.239212701712007,4873,0,151,12,84632.9357071985,846.3293570719851,98,23.361720780635675
1333,154,463.5735472854184,59671,5555,0,25,53786,33,608.7619907209878,177,43,1465,1431,5235.946475588891,33.10980520138507,1263,10.31933740725519
180,2073,1823.890772468649,62949,3306,0,24,4597,59,2785.2494773636063,2148,254,86,159,13551.661287025307,317.4151075285151,107,7.429604688277749
79,9579,5.810879092635311,11808,53,0,2,1127,32,2.4694845016767015,8621,3,91,0,164845.9699004991,1648.459699004991,189,16.59906506265556
136,1487,806.2093057175459,56452,3306,0,24,5913,39,1067.4708261796504,2260,276,135,161,4526.061860045593,213.51686379531463,112,21.94022611199868
91,13415,1.3066585460690208,14200,443,0,2,1000,63,5.360541500140186,12073,2,55,17,1026664.5437216915,10266.645437216916,163,8.434150266827205
933,98,230.2016583870947,54532,53,3,17,61302,76,690.2473682508619,70,25,842,759,2431.806509893966,6.6282648733844045,580,72.33087240660646
